DBH,Height,Age,Species,Soil_Type,Latitude,Longitude,Timber Price
29.294552068024018,63.31670061935658,24,Pine,Loam,41.23936679364212,-77.34321584123653,56.33312633090958
29.061182373552782,84.22128693326343,28,Oak,Loam,43.488581537766464,-78.02111160169784,76.62393650740756
11.294557395634104,41.30282871119738,41,Maple,Clay,41.8205638750525,-76.93424044448491,36.04041137146547
17.431212647309636,71.02145373031573,36,Spruce,Loam,42.831075078763085,-75.97198890614881,63.43251672523924
12.521957745419241,60.9158767596212,37,Spruce,Clay,40.03128735513235,-78.50165658079254,50.33390515043644
12.12101235943669,34.03254431524792,21,Maple,Sandy,40.30942850840238,-75.18948947917487,24.67156551441226
5.92217368386332,89.07669877196422,8,Pine,Sandy,42.67683970590826,-77.32182749706213,67.42012700640666
20.23910834949742,81.76834194462353,9,Pine,Clay,42.830358232240826,-76.90854600622606,74.30694610266431
17.56697558072154,69.26066511925829,47,Pine,Clay,43.75726472229672,-76.59663813387131,55.69589107939661
6.286968781249733,86.55235561848177,15,Oak,Loam,40.65982659811981,-76.66634235071206,68.883510024024
11.966161605915286,88.05647808638221,48,Oak,Sandy,42.565915418783895,-77.4451462847747,62.80433838108016
27.706647149166344,73.75266790435313,46,Spruce,Clay,40.972238222158445,-77.85617854442658,65.84026327501765
10.98904726667431,85.33119955273048,40,Pine,Sandy,40.46598059781347,-79.73109017911311,66.31031001899426
8.622371802280577,72.77243155023552,18,Maple,Clay,42.05247897030277,-79.8895707734941,60.37825272408108
17.236319006939077,71.21266945842703,42,Spruce,Sandy,40.816683240445286,-78.21019402733617,60.155463868331715
29.641261352765017,65.67502403936659,20,Maple,Loam,41.10890989096159,-78.33169554683154,61.99240096948572
11.05138178778751,77.74449756018771,6,Spruce,Sandy,41.587772899347506,-78.06152422580496,64.07749705514674
21.803388685146963,24.274459476376634,12,Oak,Sandy,41.296942003715984,-79.30815899555905,33.459088540217905
24.04049038321794,89.27836832790356,2,Spruce,Sandy,40.43795648702973,-76.30915864731578,79.25614742128097
10.940938599809993,88.46591749707088,7,Oak,Sandy,40.44958122429851,-75.7151779261188,72.49733230025164
23.20540871529649,12.632255473110323,16,Spruce,Sandy,40.96624707617084,-75.30642682312983,24.679747813273867
14.19457831798133,84.32350755082864,3,Pine,Loam,40.25279593979769,-77.53818848240186,71.22097394460528
20.807645764839485,21.598288072610067,45,Maple,Clay,43.132285098384635,-76.49567150437285,18.189365122305
20.838242769022365,40.16069688332277,3,Pine,Sandy,41.43663358254451,-75.72224438282063,39.887829545604255
18.394367101868962,76.9157430662447,27,Spruce,Loam,41.398729838845355,-77.90854444453257,56.413670597511256
7.257244251360207,24.46839064434774,43,Spruce,Sandy,41.659991471188825,-78.45293602564777,13.986796381134313
25.88256238973095,83.6170321707156,40,Spruce,Sandy,43.313981371048605,-75.31637722073255,66.78179811354522
13.019501624293396,84.89207601619677,38,Oak,Clay,44.353169407417454,-77.42161724461464,68.09631378832192
9.662962759996356,55.67209603847526,33,Maple,Sandy,43.79543466277819,-77.51373056704561,48.29735076098395
6.019378538869098,10.574728454515022,28,Maple,Loam,43.63764615112547,-79.10791951718252,-5.20139663282171
19.772323579706047,35.83343198574215,1,Spruce,Loam,42.421955928004245,-79.45922492713322,36.318322458445344
21.93910904605706,65.5234226538168,8,Spruce,Clay,43.46902778483706,-75.78946568758244,64.04990881090687
5.414695723196404,98.30675602246811,37,Oak,Sandy,42.76381184016792,-76.9293341190624,63.03600808742381
17.802326457482025,66.86321743150015,32,Pine,Loam,41.08125264093265,-78.37087707990275,62.67306397605229
10.662394379948449,33.38232229577439,48,Pine,Sandy,41.042941838705254,-79.04131891304867,24.33651521061115
21.129319760236246,67.06051327896502,43,Maple,Sandy,41.481960034376414,-77.22251359915184,61.02913461294965
9.359160725124786,58.59868417442699,37,Oak,Sandy,44.55401335484907,-77.08040355369432,41.338788386546845
22.273443452561647,80.18608556360293,4,Spruce,Clay,42.73707420189863,-78.96503199377472,72.26898632578222
14.668383657513434,19.628257494426258,30,Maple,Sandy,43.66952688500935,-75.74297126054263,16.232116050302373
28.418249718418362,78.49251122518253,6,Oak,Loam,41.732793799082735,-79.57867816922075,86.4941790771129
8.438023603649832,58.71399208084993,46,Pine,Sandy,42.03857885332613,-78.2195345741679,48.58073226899019
13.526658776256463,96.66928034730952,19,Oak,Loam,40.62782789318626,-76.59807793118739,80.96049216351959
7.836838031014727,40.76849494348175,32,Pine,Sandy,40.856474789108354,-78.62939818090399,31.40522382854668
28.11734045696407,66.93597038205533,9,Oak,Loam,44.13678277413073,-75.86162402609364,68.98196559205097
26.933483834524527,93.88252949590157,12,Maple,Loam,42.92419315844441,-76.30066086699799,98.13053961894082
11.44854069287889,19.225875519161132,11,Pine,Sandy,41.6876623294191,-76.05488577725933,20.818569727053603
21.499601150854478,94.3505638512806,46,Maple,Sandy,44.01425604497773,-79.40446732061642,77.26004863704557
25.430555005030396,71.9097150070732,16,Maple,Loam,41.232599528189915,-79.29726436002228,65.35005752509882
18.880020289986557,16.10533531946547,1,Pine,Clay,44.88016349300102,-78.56763131127708,23.29885463816286
18.24126445890016,37.086721025213464,45,Pine,Sandy,41.72408803873085,-77.40961417401219,26.854899957864802
11.046307272511292,73.73548797807534,21,Spruce,Clay,41.68655477075614,-76.25991961650298,62.79200570910029
7.327569195147481,16.061554132189453,30,Spruce,Sandy,41.559559527683525,-75.81734554619548,3.3500447543676
27.430393948833167,62.39534141586459,13,Spruce,Sandy,40.61055757962144,-76.4783234202141,59.7289671600766
27.51045142908326,41.129475125766106,34,Maple,Sandy,40.55568573666006,-75.35701559234681,43.53197008879119
20.827536431831696,65.88239659907293,4,Maple,Sandy,43.240525172670615,-76.30628245192035,64.16530376686097
13.475744776217518,14.116783043126157,28,Spruce,Clay,44.37559022279024,-78.46866056497693,10.118175722351426
13.730239365316523,88.43831255371387,38,Maple,Sandy,43.95260255135837,-78.67459357830714,68.85564717354617
23.148891971755983,97.61400722596572,31,Maple,Loam,40.705537970106754,-76.51903774849455,88.64232520011163
27.42775649881443,97.19900697571224,27,Pine,Loam,42.72791060896033,-79.03564715655193,80.0210753498599
27.177160606627933,77.46866485686323,5,Pine,Clay,40.5279577298832,-79.53642594594865,68.5405439492479
24.496888646440595,21.70776161175688,25,Maple,Sandy,40.22647321806539,-77.33888562571903,19.966483851738317
21.050791153857194,78.24368763361203,3,Spruce,Loam,43.281929296923835,-75.89179215110522,72.46695636248502
7.103499124876221,12.212822481292136,33,Oak,Clay,42.67576166840175,-79.49310078765068,-0.06168278880914091
9.040717852365344,11.991119637609753,4,Spruce,Sandy,40.41011842605735,-76.04054338102135,18.07826260010038
27.463854713176982,39.12491972345872,25,Oak,Loam,40.174696232029945,-75.94213997824227,35.41040084107614
20.160726491489747,53.977887136419916,20,Spruce,Loam,44.94878206704667,-77.58862999959229,50.38445074359646
5.229926290415741,79.33666760270138,34,Pine,Clay,40.15010666074536,-79.71344844994756,56.388931722771964
7.536788571650803,71.49658389458547,26,Maple,Sandy,42.2226412652508,-79.12705074376407,55.43817599729515
21.587544227701397,50.13124357390735,5,Maple,Sandy,42.52309512303848,-76.46286862419034,41.88203742468286
5.126539596155467,34.62639996534993,35,Pine,Loam,40.58640073900222,-76.44111027504525,28.270970996407463
9.020201285437466,99.74120501419401,28,Oak,Loam,40.84530889219858,-75.50822362416167,73.89557466221694
18.718344734164653,48.356317201237566,29,Oak,Loam,41.75902503205176,-77.08656926722709,36.913142522853875
22.29737994231733,50.62483218967079,9,Oak,Sandy,43.80837938106831,-79.37946316143112,61.74360078990577
21.299031487565014,24.726143907250226,38,Pine,Clay,42.53541212030133,-79.39292547247514,25.601967424370724
10.606732736513994,81.53285938749364,6,Oak,Clay,43.18950937276481,-76.39433821321589,74.1417359196673
22.8044805336884,72.43140032033398,19,Pine,Sandy,44.92587277545337,-79.08107667446049,67.84181750492088
10.931227187420003,29.869265150988436,44,Spruce,Clay,43.840027176566046,-78.35807250191698,18.298622914568746
13.134992453981694,17.414294105425842,11,Spruce,Loam,42.17180749070609,-77.56393996539043,11.764682224056468
23.662285127950604,71.24493718672417,2,Pine,Clay,42.23220960898274,-79.87617561211924,66.93299037622634
21.240822476180366,68.90600928530216,47,Maple,Clay,43.093860385205026,-78.75590486490034,51.4544219437041
26.23058526235445,34.59335742983884,44,Spruce,Clay,43.326826042094524,-77.9605519574636,27.3994027128757
21.440322307508584,95.57772060253693,44,Oak,Loam,42.503554629183355,-78.60181840753397,70.46640099093536
19.20771508338679,23.59521026028102,9,Pine,Sandy,43.2243061140749,-79.31814836266217,27.25240554889569
7.341869195702312,48.91013209383417,21,Oak,Loam,40.11766247207049,-76.35993871101901,46.466101010547725
14.192895076485838,94.9254328150839,24,Oak,Sandy,42.14811431948422,-75.93426172416008,81.02747740544227
11.630059192043136,47.775458523351006,34,Maple,Sandy,41.394690380367386,-78.71260511928138,36.70644447544382
11.099741084477088,67.4673352897677,22,Oak,Sandy,40.64587222621555,-76.12790252696848,54.92087941000195
29.32526386881114,45.78349581665149,3,Maple,Clay,40.49773256404387,-78.07223217799343,35.45054202575878
14.82744311666901,34.67936821138031,12,Spruce,Clay,43.01596082807334,-77.46657104572999,30.63803901794187
27.301163879427833,98.55798831638454,28,Pine,Sandy,42.618002735763056,-75.71999462553424,79.76359311671986
20.778465649931572,46.84006056835387,30,Oak,Sandy,41.267920584981844,-76.25023159098797,42.53334391916027
24.87028258854121,90.4689283311221,26,Pine,Clay,42.35475029386257,-75.97441574341912,78.31040401582712
17.5659273276298,30.695914530197758,48,Oak,Loam,42.461161575912044,-79.31577416706821,19.393172581935403
19.422597115658977,29.1794233622575,21,Pine,Sandy,40.975044902193076,-79.65140287083135,29.414320770078486
17.312942345471598,12.802067459606022,28,Oak,Loam,43.260465309408254,-75.53297635456006,13.814520905455332
9.881074694951113,68.65001428382965,26,Oak,Clay,43.90459678193045,-78.06082865214452,62.25366897182141
23.06130288153763,43.1673709351385,33,Oak,Sandy,43.9573177044476,-78.5606016096516,42.89663569111326
12.019309061021396,87.79224248556733,21,Oak,Loam,43.01234915351728,-76.37651872869088,73.12831246914894
5.607899160786346,52.588891602240146,35,Oak,Loam,42.55819291259507,-75.81792201710071,33.13749049392833
21.136807397679195,97.13740851232495,34,Oak,Loam,40.305035715026975,-75.6875518905085,76.11113491316213
9.427766985176223,26.697296413280903,41,Oak,Clay,41.43915649425803,-78.42001429437386,20.865960660395867
28.51146460882286,88.17608511600497,47,Oak,Clay,40.46635723389085,-75.73893804399162,74.39625353501324
28.848214425064683,79.89371675125676,18,Oak,Loam,44.81911580439237,-79.79533027812828,75.9859085691708
27.871609755511212,79.38296601796468,11,Pine,Loam,40.6754007311288,-79.7516925427014,80.13218031298514
14.25396750638611,86.03049053051988,23,Maple,Clay,40.75887704925551,-76.88240402412923,63.78568230189992
5.386415413221686,78.4921591848699,48,Oak,Loam,44.44788309165246,-79.68446815442226,62.87211197965174
28.207964064693133,66.35982894682738,22,Maple,Loam,44.71964141738229,-78.37695415744919,67.63875412455346
15.704603707932858,21.81203899141488,17,Oak,Clay,43.82914519617455,-76.63622006876538,11.62973193716011
29.16637047609174,12.927356154212672,5,Oak,Loam,40.02702461836335,-78.31366551972887,35.6905324059709
29.09049942723132,92.87630630341182,44,Pine,Loam,40.006731354782815,-79.10200109279953,81.6531763517524
26.325236386684,65.49852830686643,11,Spruce,Loam,41.89050384893726,-78.5932468907308,60.96874933672038
12.361222301739641,81.68835618785587,30,Spruce,Clay,40.716976850054465,-77.71212333874784,68.12660721917915
14.627443215048132,53.3370116361295,15,Pine,Loam,40.091930710757985,-77.62307072322258,42.09595773173399
26.278416787921422,20.557737006615504,27,Maple,Clay,42.32033344702252,-76.08499884326399,26.91603976522087
12.923050128906942,21.26672129822954,35,Spruce,Clay,44.71530948703486,-76.24923385284244,12.507419811360549
9.237318667152312,71.70087585060742,33,Pine,Sandy,41.61909787451216,-77.71591097721932,65.48115769141509
18.920031561458753,48.72753054095164,20,Pine,Sandy,43.305703392143485,-75.77166325450614,44.742541183022695
28.403869354019523,28.047225403030303,16,Spruce,Loam,43.261176765662206,-79.42881430704303,36.688830259798124
22.400744916874324,54.24350920672932,34,Maple,Clay,41.255400518325835,-78.7232332488555,43.864854325559925
19.251529252234125,15.778804336762068,2,Pine,Sandy,43.252126244119324,-75.86011768248875,25.93128821499351
7.429412344269213,62.37742617229589,35,Oak,Loam,41.061669871434454,-78.11002980686924,46.55374679246076
20.375180667479242,34.209406399158794,40,Maple,Sandy,40.61003706788445,-75.0940922060308,22.49585691145694
29.75134625260658,81.78031905734693,28,Maple,Sandy,43.50691642779845,-77.66873359236082,73.5061147727396
8.5021003809131,37.932576303121635,47,Spruce,Clay,40.567204085519585,-76.04032188518119,34.852666577266554
17.958241309093417,50.969813417362104,39,Spruce,Clay,44.98454609294678,-77.98846479308814,46.24985651865293
26.934326798198885,11.045848591729058,6,Oak,Sandy,40.91726200575115,-77.87523240468785,19.20896692795022
23.51921544385511,16.5202199015103,9,Pine,Sandy,42.97070931378229,-78.08558426357908,13.829954838131119
22.4253935248817,45.32442007660163,20,Spruce,Clay,42.05687285706295,-76.40462189744594,39.309776932569
22.56210209967773,53.19449512454111,1,Spruce,Loam,40.63193211202834,-77.26241057970003,46.60427712929945
13.98727878049388,64.00184933073734,8,Maple,Clay,40.139219537887065,-75.28110944315816,47.37007882266933
